HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.Correctness.label,Approve,Reject
35YHTYFL1GYYI4D40H2I8LCKVD8VFA,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,340UGXU9DZWPO68NL82JI59BPSYVU4,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:09:40 PST 2020,Thu Nov 05 17:15:41 PST 2020,Sun Nov 08 17:15:41 PST 2020,,,,361,0% (0/0),0% (0/0),0% (0/0),"A pays B's rent, so A is less Helpful than B","A pays B's rent, so A is more Helpful than B",Sentence 2 follows commonsense,,
31HLTCK4BLQ4W49ZB180Q6CWWS8VG9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3E13VNJ1NOQ4T3XPKDTGSEEK6T5I1V,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:14:21 PST 2020,Thu Nov 05 17:14:37 PST 2020,Sun Nov 08 17:14:37 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),"A is a rat, B is a elephant, so A is not more likely to be in an alley than B","A is a rat, B is a elephant, so A is not less likely to be in an alley than B",Neither of them follow commonsense,,
31HLTCK4BLQ4W49ZB180Q6CWWS8VG9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3I33IC7ZWGXWC6WNRT1HGZ06LREA20,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:12:22 PST 2020,Thu Nov 05 17:12:48 PST 2020,Sun Nov 08 17:12:48 PST 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),"A is a rat, B is a elephant, so A is not more likely to be in an alley than B","A is a rat, B is a elephant, so A is not less likely to be in an alley than B",Sentence 2 follows commonsense,,
3UUIU9GZC50R3FGQPAPULRXM9YET59,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3AWETUDC93N1OZIXSO28K8YWJ8IZI1,A12ATVBE1I4567,Submitted,Thu Nov 05 17:19:09 PST 2020,Thu Nov 05 17:20:13 PST 2020,Sun Nov 08 17:20:13 PST 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),"A is a turtle, B is a sheep, so A is not likely to live a long time more than B","A is a turtle, B is a sheep, so A is not likely to live a long time less than B",Sentence 2 follows commonsense,,
3UUIU9GZC50R3FGQPAPULRXM9YET59,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3LYA37P8IRIWCW55MD7HB666K9KBKH,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:08:12 PST 2020,Thu Nov 05 17:08:27 PST 2020,Sun Nov 08 17:08:27 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),"A is a turtle, B is a sheep, so A is not likely to live a long time more than B","A is a turtle, B is a sheep, so A is not likely to live a long time less than B",Sentence 2 follows commonsense,,
3MDKGGG61QINMJG4UTZZDXBM5TPT6P,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3CP1TO84PUWZ60K6WXA08OKKTDE25N,A12ATVBE1I4567,Submitted,Thu Nov 05 17:20:14 PST 2020,Thu Nov 05 17:22:09 PST 2020,Sun Nov 08 17:22:09 PST 2020,,,,115,0% (0/0),0% (0/0),0% (0/0),"A is living in Stockholm, B is living in southern Australia, so A is likely living in a colder condition than B.","A is living in Stockholm, B is living in southern Australia, so A is likely living in a hotter condition than B.",Statement 1 follows commonsense,,
3MDKGGG61QINMJG4UTZZDXBM5TPT6P,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3QILPRALQ6QEI4S1GEFNCWX96Y4N8Z,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:11:02 PST 2020,Thu Nov 05 17:16:17 PST 2020,Sun Nov 08 17:16:17 PST 2020,,,,315,0% (0/0),0% (0/0),0% (0/0),"A is living in Stockholm, B is living in southern Australia, so A is likely living in a colder condition than B.","A is living in Stockholm, B is living in southern Australia, so A is likely living in a hotter condition than B.",Statement 1 follows commonsense,,
3UDTAB6HH6U9OTLBUYE1DW0JYJ109W,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3AMW0RGHOEXZOWRI2VHYYISZV85NPK,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:16:12 PST 2020,Thu Nov 05 17:16:45 PST 2020,Sun Nov 08 17:16:45 PST 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),"A is a dog, B is a shark, so A is more likely to be in a kennel than B","A is a dog, B is a shark, so A is less likely to be in a kennel than B",Statement 1 follows commonsense,,
3UDTAB6HH6U9OTLBUYE1DW0JYJ109W,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3QFUFYSY9ZA1BBSI6N6XNF8V2LO4F4,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:18:35 PST 2020,Thu Nov 05 17:23:32 PST 2020,Sun Nov 08 17:23:32 PST 2020,,,,297,0% (0/0),0% (0/0),0% (0/0),"A is a dog, B is a shark, so A is more likely to be in a kennel than B","A is a dog, B is a shark, so A is less likely to be in a kennel than B",Statement 1 follows commonsense,,
3MJ28H2Y1E3BQNBITT3VRHRZAQY5O0,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3LJ7UR74RI8DZ35Z4BPAVKH44C9N4T,A12ATVBE1I4567,Submitted,Thu Nov 05 17:20:01 PST 2020,Thu Nov 05 17:21:19 PST 2020,Sun Nov 08 17:21:19 PST 2020,,,,78,0% (0/0),0% (0/0),0% (0/0),"A sells another person's wares while B does not, so B is not more likely to be a Negotiator than A","A sells another person's wares while B does not, so B is not less likely to be a Negotiator than A",Statement 1 follows commonsense,,
3MJ28H2Y1E3BQNBITT3VRHRZAQY5O0,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3NOKK93PR23RXZPF0IY4EJZM392EE1,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:15:50 PST 2020,Thu Nov 05 17:15:59 PST 2020,Sun Nov 08 17:15:59 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A sells another person's wares while B does not, so B is not more likely to be a Negotiator than A","A sells another person's wares while B does not, so B is not less likely to be a Negotiator than A",Neither of them follow commonsense,,
3VI0PC2ZAYFKS6VSZZMQJ0IJ3P7XO1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3QIYRE09Y4CW748GHT68XMA1SSYN1F,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:10:31 PST 2020,Thu Nov 05 17:10:41 PST 2020,Sun Nov 08 17:10:41 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),"A gets a discount while B does not, so A is less frugal than B","A gets a discount while B does not, so A is more frugal than B",Statement 1 follows commonsense,,
3VI0PC2ZAYFKS6VSZZMQJ0IJ3P7XO1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3U5NZHP4LSX7E057ZXMLTYV39WWHP5,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:17:19 PST 2020,Thu Nov 05 17:17:26 PST 2020,Sun Nov 08 17:17:26 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),"A gets a discount while B does not, so A is less frugal than B","A gets a discount while B does not, so A is more frugal than B",Sentence 2 follows commonsense,,
3KLL7H3EGDWIW04AV7QIB6OXBSLVH8,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3PS7W85Z80XCRMGVI27DLRYCFM8T9V,A84KYYIRZ3K00,Submitted,Thu Nov 05 17:08:54 PST 2020,Thu Nov 05 17:09:24 PST 2020,Sun Nov 08 17:09:24 PST 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),"A is B's prosecutor, so B is less likely to charge defendant with crime than A","A is B's prosecutor, so B is more likely to charge defendant with crime than A",Neither of them follow commonsense,,
3KLL7H3EGDWIW04AV7QIB6OXBSLVH8,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:36 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:36 PST 2020,,,3Y5140Z9DYB7AVGR5F46TAWI99BPI6,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:20:03 PST 2020,Thu Nov 05 17:24:23 PST 2020,Sun Nov 08 17:24:23 PST 2020,,,,260,0% (0/0),0% (0/0),0% (0/0),"A is B's prosecutor, so B is less likely to charge defendant with crime than A","A is B's prosecutor, so B is more likely to charge defendant with crime than A",Statement 1 follows commonsense,,
3NOEP8XAU4X2D67TEZZ580N9DU3XPI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3CTOC39K38LEZ0WXRBVP5PKXMUU7JT,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:12:57 PST 2020,Thu Nov 05 17:13:10 PST 2020,Sun Nov 08 17:13:10 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A works within the system while B does not, so A is less servile than B","A works within the system while B does not, so A is more servile than B",Sentence 2 follows commonsense,,
3NOEP8XAU4X2D67TEZZ580N9DU3XPI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3DQQ64TANHGPBQ0WUW8LU15QOK8PWC,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:11:08 PST 2020,Thu Nov 05 17:11:21 PST 2020,Sun Nov 08 17:11:21 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A works within the system while B does not, so A is less servile than B","A works within the system while B does not, so A is more servile than B",Sentence 2 follows commonsense,,
35F6NGNVM8E6QJU9D34RJBBI049T7O,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3JJVG1YBECSTUDK2FQ3B9HNONJPB5W,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:34 PST 2020,Thu Nov 05 17:11:48 PST 2020,Sun Nov 08 17:11:48 PST 2020,,,,254,0% (0/0),0% (0/0),0% (0/0),"A tells B yes, so A is not less decisive than B","A tells B yes, so A is not more decisive than B",Statement 1 follows commonsense,,
35F6NGNVM8E6QJU9D34RJBBI049T7O,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3VJ40NV2QJIFY9K1KRQVIHT1ALUTO9,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:09:25 PST 2020,Thu Nov 05 17:14:44 PST 2020,Sun Nov 08 17:14:44 PST 2020,,,,319,0% (0/0),0% (0/0),0% (0/0),"A tells B yes, so A is not less decisive than B","A tells B yes, so A is not more decisive than B",Statement 1 follows commonsense,,
3PIOQ99R7YHATH1LTFBQK4JAJXLNUK,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3KIBXJ1WD6PGVQUEQIC3HQ65R83OKY,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:09:03 PST 2020,Thu Nov 05 17:13:18 PST 2020,Sun Nov 08 17:13:18 PST 2020,,,,255,0% (0/0),0% (0/0),0% (0/0),"A hits B's brother, so A is more agressive than B","A hits B's brother, so A is less agressive than B",Statement 1 follows commonsense,,
3PIOQ99R7YHATH1LTFBQK4JAJXLNUK,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3PJUZCGDJ7BTT2O7F4WIUV2P19N89L,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:31 PST 2020,Thu Nov 05 17:09:05 PST 2020,Sun Nov 08 17:09:05 PST 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),"A hits B's brother, so A is more agressive than B","A hits B's brother, so A is less agressive than B",Statement 1 follows commonsense,,
302U8RURJZWA6WQLY5LVGQLTX4UNV9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3DIP6YHAPDNAOYFONFC4M930S64E82,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:15:28 PST 2020,Thu Nov 05 17:15:39 PST 2020,Sun Nov 08 17:15:39 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),"A is living in southern Australia, B is living in the Philippines, so A is not likely living in a colder condition than B.","A is living in southern Australia, B is living in the Philippines, so A is not likely living in a hotter condition than B.",They both follow commonsense,,
302U8RURJZWA6WQLY5LVGQLTX4UNV9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3ZAK8W07I599V577IBEUXCJLVWMU0C,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:18:15 PST 2020,Thu Nov 05 17:23:16 PST 2020,Sun Nov 08 17:23:16 PST 2020,,,,301,0% (0/0),0% (0/0),0% (0/0),"A is living in southern Australia, B is living in the Philippines, so A is not likely living in a colder condition than B.","A is living in southern Australia, B is living in the Philippines, so A is not likely living in a hotter condition than B.",Neither of them follow commonsense,,
3T2EL38U0MFNDI88ECEU85DJIQPXQ9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3U0SRXB7CE0K097XFNLN3DSEWQSRNF,A1N04FX8AHYPBU,Submitted,Thu Nov 05 17:10:25 PST 2020,Thu Nov 05 17:13:40 PST 2020,Sun Nov 08 17:13:40 PST 2020,,,,195,0% (0/0),0% (0/0),0% (0/0),"A has been on the trains for months, B has not, so A is not less dedicated than B","A has been on the trains for months, B has not, so A is not more dedicated than B",Statement 1 follows commonsense,,
3T2EL38U0MFNDI88ECEU85DJIQPXQ9,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3WR9XG3T646OWIDCO48LZNVE4X447Z,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:11:32 PST 2020,Thu Nov 05 17:11:46 PST 2020,Sun Nov 08 17:11:46 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A has been on the trains for months, B has not, so A is not less dedicated than B","A has been on the trains for months, B has not, so A is not more dedicated than B",Statement 1 follows commonsense,,
3OLZC0DJ8JAISVFU1P83BIPCB50VI1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3TVSS0C0E2VN3IT3BDH5ZB6NDNTWTO,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:11:05 PST 2020,Thu Nov 05 17:11:20 PST 2020,Sun Nov 08 17:11:20 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),"A is a horse, B is a monkey, so A is not less likely to be in a western movie than B","A is a horse, B is a monkey, so A is not more likely to be in a western movie than B",Neither of them follow commonsense,,
3OLZC0DJ8JAISVFU1P83BIPCB50VI1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3Y4W8Q93L0F374X1ZDCU855N3S3VDU,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:13:11 PST 2020,Thu Nov 05 17:13:24 PST 2020,Sun Nov 08 17:13:24 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A is a horse, B is a monkey, so A is not less likely to be in a western movie than B","A is a horse, B is a monkey, so A is not more likely to be in a western movie than B",Neither of them follow commonsense,,
3EPG8DX9LKLTBNNJ8TGAGHWPKVU5PH,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3R9WASFE20BHE8G7RGWNHBL43GPFZP,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:40 PST 2020,Thu Nov 05 17:12:49 PST 2020,Sun Nov 08 17:12:49 PST 2020,,,,309,0% (0/0),0% (0/0),0% (0/0),"A is living in Israel, B is living in Oslo, Norway, so A is likely living in a less hot condition than B.","A is living in Israel, B is living in Oslo, Norway, so A is likely living in a more hot condition than B.",Sentence 2 follows commonsense,,
3EPG8DX9LKLTBNNJ8TGAGHWPKVU5PH,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3YOH7BII0A2BLA3BRUYHCI0DN10VK7,A1GASF35DM5ZD6,Submitted,Thu Nov 05 17:13:41 PST 2020,Thu Nov 05 17:13:52 PST 2020,Sun Nov 08 17:13:52 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),"A is living in Israel, B is living in Oslo, Norway, so A is likely living in a less hot condition than B.","A is living in Israel, B is living in Oslo, Norway, so A is likely living in a more hot condition than B.",Sentence 2 follows commonsense,,
3K8CQCU3KEWNLLQQOFQR2S474DWNWJ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,37UEWGM5HU3HM208A0NP66FBTPNR17,A1N04FX8AHYPBU,Submitted,Thu Nov 05 17:09:37 PST 2020,Thu Nov 05 17:12:25 PST 2020,Sun Nov 08 17:12:25 PST 2020,,,,168,0% (0/0),0% (0/0),0% (0/0),"A is a tiger, B is a hamster, so A is not more likely to drink water than B","A is a tiger, B is a hamster, so A is not less likely to drink water than B",Statement 1 follows commonsense,,
3K8CQCU3KEWNLLQQOFQR2S474DWNWJ,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3YT88D1N09TR911S7KSBTN8UWH73KI,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:37 PST 2020,Thu Nov 05 17:12:26 PST 2020,Sun Nov 08 17:12:26 PST 2020,,,,289,0% (0/0),0% (0/0),0% (0/0),"A is a tiger, B is a hamster, so A is not more likely to drink water than B","A is a tiger, B is a hamster, so A is not less likely to drink water than B",They both follow commonsense,,
37MQ8Z1JQERVL4WXHXAVV1MP4Q62Y7,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3L2IS5HSFBDCG1ZEJHGS8OFY3PXUNN,A12ATVBE1I4567,Submitted,Thu Nov 05 17:19:38 PST 2020,Thu Nov 05 17:21:09 PST 2020,Sun Nov 08 17:21:09 PST 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),"A regains another person's composure while B does not, so A is not more encouraging than B","A regains another person's composure while B does not, so A is not less encouraging than B",Neither of them follow commonsense,,
37MQ8Z1JQERVL4WXHXAVV1MP4Q62Y7,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3SUWZRL0MZ8NKKW0U0F62V79MBE6E8,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:15:55 PST 2020,Thu Nov 05 17:16:07 PST 2020,Sun Nov 08 17:16:07 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A regains another person's composure while B does not, so A is not more encouraging than B","A regains another person's composure while B does not, so A is not less encouraging than B",Statement 1 follows commonsense,,
3OZ4VAIBEXAEN6Z0J7T3NJ4COKPVJD,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3IX2EGZR7CEOHJGC0PTVA6BXN6OJR4,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:17:48 PST 2020,Thu Nov 05 17:18:02 PST 2020,Sun Nov 08 17:18:02 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A creates B interest, B does not, so B is not more encouraging than A","A creates B interest, B does not, so B is not less encouraging than A",Neither of them follow commonsense,,
3OZ4VAIBEXAEN6Z0J7T3NJ4COKPVJD,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:37 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:37 PST 2020,,,3WAKVUDHUXBNDG7R3AZ3CRT83AR7UO,ATXAVU13VN2I,Submitted,Thu Nov 05 17:05:59 PST 2020,Thu Nov 05 17:07:23 PST 2020,Sun Nov 08 17:07:23 PST 2020,,,,84,0% (0/0),0% (0/0),0% (0/0),"A creates B interest, B does not, so B is not more encouraging than A","A creates B interest, B does not, so B is not less encouraging than A",They both follow commonsense,,
